danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_genres,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.838,0.43,1,-5.868,1,0.281,0.0498,1.59e-05,0.0977,0.126,126.981,292910,4,0WCbhE2evMrIwRM0DlMy9k,Mixtape (feat. Young Thug & Lil Yachty),62y3BHKehWnb1hlaPclDAA,"1anyVhU62p31KFi8MEzkbf,50co4Is1HCEo8bhOyUWKpn,6icQOAFXDZKsumw3YXyusw",Chance the Rapper|Young Thug|Lil Yachty,5947668|9355686|9554683,chicago rap|conscious hip hop|hip hop|pop rap|rap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap|atl hip hop|melodic rap|rap|trap,72|83|78,2016-05-27,day,50,2024-01-08
0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,165853,4,3pndPhlQWjuSoXhcIIdBjv,What They Want,62y3BHKehWnb1hlaPclDAA,1z7b1Pr1rSlvWRzsW3HOrS,Russ,5011396,hawaiian hip hop|pop rap,75,2017-05-05,day,77,2024-01-08
0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,130293,4,1Wsbr1d2BouNGk2q92mIj7,Pt. 2,62y3BHKehWnb1hlaPclDAA,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,22986248,chicago rap|hip hop|rap,91,2016-06-10,day,71,2024-01-08
0.787,0.635,4,-8.271,0,0.155,0.0253,0.0,0.357,0.237,130.018,209413,4,5NFYuqu8V6QXc6mzcLImd6,Hype,62y3BHKehWnb1hlaPclDAA,3TVXtAsR1Inumwj472S9r4,Drake,83626299,canadian hip hop|canadian pop|hip hop|pop rap|rap,96,2016-05-06,day,62,2024-01-08
0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,243270,4,40yJGQyEaBbIkXpwMFkXip,One Night,62y3BHKehWnb1hlaPclDAA,6icQOAFXDZKsumw3YXyusw,Lil Yachty,9554683,atl hip hop|melodic rap|rap|trap,78,2016-07-05,day,65,2024-01-08
0.798,0.666,3,-6.955,1,0.136,0.22,0.0,0.0922,0.33,128.02,245867,4,40kr34pxqFJKH7FlgsF5AO,Say Sum,62y3BHKehWnb1hlaPclDAA,6oMuImdp5ZcFhWP0ESe6mG,Migos,13641028,atl hip hop|hip hop|pop rap|rap|trap,75,2016-05-06,day,38,2024-01-08
0.852,0.764,8,-4.283,0,0.0631,0.0178,0.0,0.336,0.266,132.981,207391,4,6LTsvaebP6V9tJFvZxqi5M,Pull Up (feat. Lil Uzi Vert),62y3BHKehWnb1hlaPclDAA,"137W8MRPWKqSmrBGDBFSop,4O15NlyKLIASxsJ0PrXPfz",Wiz Khalifa|Lil Uzi Vert,11073613|16484624,hip hop|pittsburgh rap|pop rap|rap|southern hip hop|trap|hip hop|melodic rap|philly rap|rage rap|rap,80|85,2016-05-25,day,52,2024-01-08
0.83,0.5,1,-6.597,1,0.0725,0.0889,0.000349,0.277,0.0491,140.009,223074,4,5NuhZIx47GxB5DAXg8jWHN,Addicted to My Ex,62y3BHKehWnb1hlaPclDAA,0wSIyRIXxXiOBCIV0TyXZH,M City JR,17685,viral trap,38,2016-06-24,day,59,2024-01-08
0.654,0.818,5,-4.944,0,0.296,0.00949,0.0,0.0652,0.564,94.971,271000,4,2MjPYefrQPVzIkTbDat5YG,DOPE,62y3BHKehWnb1hlaPclDAA,"4OBJLual30L7gRl5UkeRcT,46VWDbmWmzvPBTmkSr25gM",T.I.|Marsha Ambrosius,4683892|542266,atl hip hop|dirty south rap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap|british soul|contemporary r&b|hip pop|neo soul|r&b|urban contemporary,73|44,2016-05-16,day,36,2024-01-08
0.77,0.691,6,-5.448,0,0.111,0.122,0.0,0.113,0.292,140.059,281987,4,0bHDsbWkPSJ01adXfObBzJ,Key to the Streets,62y3BHKehWnb1hlaPclDAA,"5Berubt6ysOy2LCMyqhmXP,6oMuImdp5ZcFhWP0ESe6mG,0701LAQrkY5Il5vt06uNnC",YFN Lucci|Migos|Trouble,2476786|13641028|121286,arkansas hip hop|atl hip hop|melodic rap|memphis hip hop|southern hip hop|trap|atl hip hop|hip hop|pop rap|rap|trap|atl hip hop|memphis hip hop|trap,55|75|43,2016-02-17,day,53,2024-01-08
0.536,0.721,10,-6.44,0,0.386,0.062,0.0,0.824,0.393,117.139,191942,5,61QSuw5VlC0LTS8WMO356g,All The Way Up (feat. Infared),62y3BHKehWnb1hlaPclDAA,"3ScY9CQxNLQei8Umvpx5g6,39mHYiNmLR7p8PXNG8Wll6,6vXTefBL93Dj5IqAWq6OTv,4R529xQ7WQfRpSEXaHFbRg",Fat Joe|Remy Ma|French Montana|InfaRed,1728063|768964|5255986|1445,bronx hip hop|east coast hip hop|gangster rap|hardcore hip hop|hip hop|pop rap|rap|trap|alternative r&b|bronx hip hop|contemporary r&b|dirty south rap|hip pop|r&b|southern hip hop|trap queen|urban contemporary|hip hop|pop rap|rap|southern hip hop|trap|,66|57|73|50,2016-03-02,day,64,2024-01-08
0.611,0.754,1,-5.035,0,0.366,0.116,0.0,0.0945,0.565,126.961,290267,5,2uiEqPjMmIJXOKplzsEASP,"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",62y3BHKehWnb1hlaPclDAA,"3ScY9CQxNLQei8Umvpx5g6,7dGJo4pcD2V6oG8kP0tJRR,7sfl4Xt5KmfyDs2T3SVSMK,1wiBLzTI7z9RUwEpNPdFT6,39mHYiNmLR7p8PXNG8Wll6",Fat Joe|Eminem|Lil Jon|Mase|Remy Ma,1728063|80373039|1493347|788090|768964,bronx hip hop|east coast hip hop|gangster rap|hardcore hip hop|hip hop|pop rap|rap|trap|detroit hip hop|hip hop|rap|atl hip hop|crunk|dance pop|dirty south rap|old school atlanta hip hop|pop rap|southern hip hop|trap|contemporary r&b|gangster rap|hardcore hip hop|harlem hip hop|hip hop|hip pop|r&b|southern hip hop|urban contemporary|alternative r&b|bronx hip hop|contemporary r&b|dirty south rap|hip pop|r&b|southern hip hop|trap queen|urban contemporary,66|90|71|62|57,2005-06-14,day,60,2024-01-08
0.837,0.762,2,-4.073,1,0.0508,0.000644,0.0,0.113,0.334,142.01,172467,4,4ngnFeJ58ivjFl0gFD1Osh,She Twerkin,62y3BHKehWnb1hlaPclDAA,7Kp7SzuRuNiPFCy7JIwnLx,Ca$h Out,510006,atl hip hop|dirty south rap|futuristic swag|trap,46,2014-08-26,day,54,2024-01-08
0.638,0.863,2,-5.891,1,0.309,0.023,0.0,0.628,0.516,153.954,247267,4,0pNMYo9MXmyyR9Fp9HwiBT,So Sophisticated,62y3BHKehWnb1hlaPclDAA,"1sBkRIssrMs1AbVkOJbc7a,20sxb77xiYeusSH8cVdatc",Rick Ross|Meek Mill,7103142|7704881,dirty south rap|gangster rap|hip hop|rap|southern hip hop|trap|hip hop|philly rap|pop rap|rap|southern hip hop|trap,76|73,2012-01-01,day,51,2024-01-08
0.691,0.781,0,-3.385,1,0.101,0.0501,0.0,0.158,0.401,158.948,172756,4,4DCBuZK28moF1agkLnqvX9,They Want War,62y3BHKehWnb1hlaPclDAA,0PiI8uea1wH6TqlVnYoVIp,Jay Matthews,2617,,34,2019-01-25,day,5,2024-01-08
0.819,0.482,10,-13.822,1,0.483,0.51,0.0,0.299,0.175,111.952,144101,4,4phtpv5Fac3UlKsilybzyb,Rmb,62y3BHKehWnb1hlaPclDAA,6eN2EOfwcNvR89LuVl81H0,Lightweight Literate,2201,,16,2018-09-10,day,5,2024-01-08
0.603,0.562,8,-7.221,1,0.348,0.255,0.0,0.1,0.4,180.362,229000,3,26oF6WjkOjDIRK9YsdZp2l,March Madness,62y3BHKehWnb1hlaPclDAA,1RyvyyTE3xzB2ZywiAwp0i,Future,15692678,atl hip hop|hip hop|rap|southern hip hop|trap,88,2015-08-31,day,45,2024-01-08
0.735,0.679,9,-5.588,0,0.0431,0.18,0.000198,0.0766,0.264,140.858,231173,4,4Cv5dkUBqepa0siwGREihD,Motivation,62y3BHKehWnb1hlaPclDAA,"3AuMNF8rQAKOzjYppFNAoB,55Aa2cqylxrFIXC767Z865",Kelly Rowland|Lil Wayne,3483042|14232381,atl hip hop|dance pop|hip pop|r&b|urban contemporary|hip hop|new orleans rap|pop rap|rap|trap,67|85,2011-01-01,day,64,2024-01-08
0.594,0.46,1,-7.607,1,0.382,0.00354,2.71e-05,0.147,0.0541,146.274,202451,4,17Q87zeXgsAi9iQQbMu9v0,Summer Sixteen,62y3BHKehWnb1hlaPclDAA,3TVXtAsR1Inumwj472S9r4,Drake,83626299,canadian hip hop|canadian pop|hip hop|pop rap|rap,96,2016-02-05,day,60,2024-01-08
0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,176387,4,4cg1yakyRSIOjxKM2I7J1q,Digits,62y3BHKehWnb1hlaPclDAA,50co4Is1HCEo8bhOyUWKpn,Young Thug,9355686,atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,83,2016-03-25,day,72,2024-01-08
0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920,4,4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,62y3BHKehWnb1hlaPclDAA,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,22986248,chicago rap|hip hop|rap,91,2016-06-10,day,89,2024-01-08
0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995,269721,4,52A8OAP8lTQKZCj4Rce92B,A Tale Of 2 Citiez,62y3BHKehWnb1hlaPclDAA,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,22394288,conscious hip hop|hip hop|north carolina hip hop|rap,86,2014-12-09,day,69,2024-01-08
0.758,0.756,10,-5.059,0,0.138,0.0294,0.0,0.0906,0.406,145.068,222180,4,1rZah1UGXvgiQCqLVlq4hS,King of Everything,62y3BHKehWnb1hlaPclDAA,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,11073613,hip hop|pittsburgh rap|pop rap|rap|southern hip hop|trap,80,2015-10-16,day,54,2024-01-08
0.882,0.699,2,-5.572,1,0.249,0.0196,0.0,0.0469,0.42,145.008,257267,4,7mhk9WyqZZzvTTCQKfh2iV,Law (feat. E-40),62y3BHKehWnb1hlaPclDAA,"6Ha4aES39QiVjR0L2lwuwq,3crnzLy8R4lVwaigKEOz7V",Yo Gotti|E-40,4353152|861320,dirty south rap|gangster rap|memphis hip hop|rap|southern hip hop|tennessee hip hop|trap|cali rap|gangster rap|hyphy|oakland hip hop|west coast rap,64|66,2016-02-19,day,56,2024-01-08
0.893,0.646,11,-5.073,0,0.1,0.112,0.0,0.104,0.468,132.97,176855,4,7s49Um7G06hq2rulrHPsIy,Jimmy Choo,62y3BHKehWnb1hlaPclDAA,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,4557581,new jersey rap|pop rap|rap|southern hip hop|trap,69,2016-02-05,day,51,2024-01-08
0.742,0.559,5,-5.876,1,0.141,0.0324,0.0,0.0987,0.431,146.923,280831,4,5MD2QLnFM2ChpKAh33z0zr,Hercules,62y3BHKehWnb1hlaPclDAA,50co4Is1HCEo8bhOyUWKpn,Young Thug,9355686,atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,83,2016-02-05,day,54,2024-01-08
0.83,0.732,1,-6.597,1,0.268,0.094,0.0,0.123,0.8,76.518,209813,4,4k7CmAZYtT53oXNxQReusm,Scholarship (feat. A$AP Rocky),62y3BHKehWnb1hlaPclDAA,"5gCRApTajqwbnHHPbr2Fpi,13ubrt8QOOCPljQ2FL1Kca",Juicy J|A$AP Rocky,3138996|13299639,crunk|memphis hip hop|pop rap|rap|southern hip hop|trap|east coast hip hop|hip hop|rap|trap,72|81,2013-08-23,day,44,2024-01-08
0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,4,439TlnnznSiBbQbgXiBqAd,m.A.A.d city,62y3BHKehWnb1hlaPclDAA,"2YZyLoL8N0Wb9xBt1NhZWg,4XqfpACObRB5AsBcUYjL8X",Kendrick Lamar|MC Eiht,26526500|363794,conscious hip hop|hip hop|rap|west coast rap|g funk|west coast rap,87|58,2012,year,70,2024-01-08
0.749,0.53,1,-5.251,1,0.0386,0.0287,0.0,0.141,0.332,93.869,204324,4,7osBjxxoPSCceUMdkyFh9O,Valet (feat. Fetty Wap and 2 Chainz),62y3BHKehWnb1hlaPclDAA,"7ibAWtDtmEfaVhc1FJ3Vl9,6PXS4YHDkKvl1wkIl4V8DL,17lzZA2AlOHwCwFALHttmp",Eric Bellinger|Fetty Wap|2 Chainz,841692|4557581|8017349,pop r&b|r&b|new jersey rap|pop rap|rap|southern hip hop|trap|atl hip hop|hip hop|pop rap|rap|southern hip hop|trap,60|69|75,2015-12-04,day,56,2024-01-08
0.895,0.437,8,-8.989,0,0.357,0.108,0.0,0.0929,0.802,140.014,208827,4,5O2Yjlcs5pSpHq1gcA0cwg,Order More (feat. Starrah),62y3BHKehWnb1hlaPclDAA,"02kJSzxNuaWGqwubyUba0Z,6DpWtzfwV8fcwP6fXckDVu",G-Eazy|Starrah,5198099|22222,indie pop rap|oakland hip hop|pop rap|rap|hyperpop francais,74|46,2015-12-04,day,54,2024-01-08
0.886,0.511,1,-4.691,0,0.0972,0.531,0.0501,0.112,0.261,127.898,173840,4,0xrdZMsJIaxoTHAB4bvGnu,Pass Dat,62y3BHKehWnb1hlaPclDAA,3KV3p5EY4AvKxOlhGHORLg,Jeremih,6555141,chicago rap|pop rap|r&b|southern hip hop|trap|urban contemporary,72,2015-12-04,day,48,2024-01-08
0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,171333,4,20fAoPjfYltmd3K3bO7gbt,Stick Talk,62y3BHKehWnb1hlaPclDAA,1RyvyyTE3xzB2ZywiAwp0i,Future,15692678,atl hip hop|hip hop|rap|southern hip hop|trap,88,2015-07-17,day,66,2024-01-08
0.77,0.347,2,-10.265,1,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,235477,4,6cEguiQecbXrFlsnMi2ysr,Come and See Me (feat. Drake),62y3BHKehWnb1hlaPclDAA,"2HPaUgqeutzr3jx5a9WyDV,3TVXtAsR1Inumwj472S9r4",PARTYNEXTDOOR|Drake,6064028|83626299,r&b|rap|urban contemporary|canadian hip hop|canadian pop|hip hop|pop rap|rap,78|96,2016-08-12,day,76,2024-01-08
0.776,0.762,0,-4.356,1,0.216,0.193,0.0,0.18,0.678,120.039,236000,4,55Q46o5adtSobImSKrrlqW,Top,62y3BHKehWnb1hlaPclDAA,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,16484624,hip hop|melodic rap|philly rap|rage rap|rap,85,2015-12-18,day,66,2024-01-08
0.842,0.683,8,-7.435,1,0.0927,0.00952,0.0,0.0741,0.296,126.075,203080,4,7hRwwjy1cmwGkzBnJlhtnY,5 Minutes,62y3BHKehWnb1hlaPclDAA,"5bgfj5zUoWpyeVatGDjn6H,17lzZA2AlOHwCwFALHttmp",K CAMP|2 Chainz,1658847|8017349,atl hip hop|melodic rap|southern hip hop|trap|atl hip hop|hip hop|pop rap|rap|southern hip hop|trap,58|75,2016-04-15,day,28,2024-01-08
0.843,0.435,8,-8.442,1,0.178,0.47,0.0,0.147,0.19,120.058,208080,4,6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),62y3BHKehWnb1hlaPclDAA,"4LLpKhyESsyAXpc4laK94U,360IAlyVv4PCEVjgyMZrxK",Mac Miller|Miguel,9922860|4903257,hip hop|pittsburgh rap|rap|r&b,81|78,2015-09-18,day,80,2024-01-08
0.6,0.589,0,-8.812,1,0.117,0.0977,0.0,0.167,0.211,124.913,279593,4,5DddJVNEGBfUxy9Dtr45gI,Ladies Hit Squad,62y3BHKehWnb1hlaPclDAA,"2p1fiYHYiXz9qi0JJyxBzN,6bwkMlweHsBCpI2a0C5nnN,1uLYUm2A6kpFYAECfAFoH1",Skepta|D Double E|A$AP NAST,1195188|105033|35790,birmingham grime|grime|instrumental grime|uk hip hop|grime|uk hip hop|harlem hip hop,72|49|49,2016-05-06,day,46,2024-01-08
0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,1zi7xx7UVEFkmKfv06H8x0,One Dance,62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,3tVQdUvClmAT7URs9V3rsp,77DAFfvm3O9zT5dIoG0eIO",Drake|Wizkid|Kyla,83626299|4754379|17019,canadian hip hop|canadian pop|hip hop|pop rap|rap|afrobeats|afropop|azonto|nigerian hip hop|nigerian pop|uk funky,96|76|69,2016-05-06,day,90,2024-01-08
0.747,0.482,11,-8.472,1,0.131,0.0897,0.0,0.109,0.716,105.085,187671,4,6oECOh5nAYmxz4EiYhjsPi,Wavy (feat. Joe Moses),62y3BHKehWnb1hlaPclDAA,"7c0XG5cIJTrrAgEC3ULPiq,54QA4zjZDOyaLN8bVthBjP",Ty Dolla $ign|Joe Moses,4870732|97455,hip hop|pop rap|r&b|southern hip hop|trap|trap soul|cali rap|west coast trap,79|45,2016-03-25,day,62,2024-01-08
0.634,0.562,10,-8.923,0,0.163,0.309,2.08e-06,0.11,0.307,181.014,223480,4,5RqsqQU0erB0OgLbwem6pU,Rambo,62y3BHKehWnb1hlaPclDAA,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7802606,kentucky hip hop|r&b|rap,78,2015-10-02,day,56,2024-01-08
0.785,0.413,4,-11.84,1,0.151,0.0946,0.0,0.126,0.455,87.529,215573,4,4immekPm8Har57BB9DcDSj,1Hunnid,62y3BHKehWnb1hlaPclDAA,"5bgfj5zUoWpyeVatGDjn6H,6PXS4YHDkKvl1wkIl4V8DL",K CAMP|Fetty Wap,1658847|4557581,atl hip hop|melodic rap|southern hip hop|trap|new jersey rap|pop rap|rap|southern hip hop|trap,58|69,2014-09-04,day,55,2024-01-08
0.713,0.967,11,-4.757,0,0.442,0.294,0.0,0.744,0.7,148.527,187601,4,0pn8eHCvZsBAF9Y9wfv4rt,Really Got It,62y3BHKehWnb1hlaPclDAA,1xMXwKQhYLclPctEzpm4nr,Jerreau,32753,,33,2016-04-08,day,53,2024-01-08
0.953,0.4,11,-7.963,0,0.196,0.395,0.00254,0.0943,0.259,120.057,198449,4,1BHquBolJN628btHI6X0vq,Numbers,62y3BHKehWnb1hlaPclDAA,"2p1fiYHYiXz9qi0JJyxBzN,2RdwBSPQiwcmiDo9kixcl8",Skepta|Pharrell Williams,1195188|4336597,birmingham grime|grime|instrumental grime|uk hip hop|dance pop|pop,72|78,2016-05-06,day,40,2024-01-08
0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,198237,4,27PmvZoffODNFW2p7ehZTQ,Don't Mind,62y3BHKehWnb1hlaPclDAA,3jHBxvZ9gbBkZ17wKUqVsO,Kent Jones,111085,miami hip hop|viral trap,46,2016-04-25,day,65,2024-01-08
0.742,0.627,10,-6.153,0,0.253,0.265,0.0,0.103,0.273,147.995,188109,4,3US2qDmY0lqxoEe7dPrGOR,Long Time (feat. Quavo),62y3BHKehWnb1hlaPclDAA,"7c0XG5cIJTrrAgEC3ULPiq,0VRj0yCOv2FXJNP47XQnx5",Ty Dolla $ign|Quavo,4870732|7128651,hip hop|pop rap|r&b|southern hip hop|trap|trap soul|atl hip hop|melodic rap|rap|trap,79|77,2016-03-25,day,40,2024-01-08
0.762,0.582,9,-6.866,0,0.0729,0.133,1.63e-06,0.334,0.393,105.989,199613,4,60fLBoD7INAvDtg5F7Z4nA,Fade,62y3BHKehWnb1hlaPclDAA,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,22986248,chicago rap|hip hop|rap,91,2016-04-04,day,0,2024-01-08
0.717,0.523,10,-6.506,0,0.0611,0.0799,0.0,0.206,0.282,127.047,228613,4,1CDBn2Lm7E63XKQDsdCq6O,No Limit (feat. Young Thug),62y3BHKehWnb1hlaPclDAA,"23zg3TcAtWQy7J6upgbUnj,50co4Is1HCEo8bhOyUWKpn",USHER|Young Thug,10846051|9355686,atl hip hop|contemporary r&b|dance pop|pop|r&b|rap|south carolina hip hop|urban contemporary|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,80|83,2016-09-16,day,61,2024-01-08
0.927,0.367,9,-7.797,1,0.382,0.325,0.0,0.132,0.576,99.053,328667,4,1ACZpHI5vZ5Ea4xGlkdGWM,Crazy Rap (Colt 45 & 2 Zig Zags),62y3BHKehWnb1hlaPclDAA,4Icvbp9RDt5aY2TWDOVDsr,Afroman,440105,comedy rap,58,2001-08-28,day,73,2024-01-08
0.933,0.448,7,-8.391,1,0.347,0.239,0.0,0.0579,0.774,99.968,361173,4,5HRO58hfVhTpGR87AzHaBa,She Won't Let Me Fuck,62y3BHKehWnb1hlaPclDAA,4Icvbp9RDt5aY2TWDOVDsr,Afroman,440105,comedy rap,58,2001-08-28,day,52,2024-01-08
0.558,0.864,11,-5.1,1,0.43,0.318,0.0,0.123,0.474,152.804,253787,4,1b6rmL3VXBgYTbn61kM8wT,Drug Dealers Anonymous,62y3BHKehWnb1hlaPclDAA,"0ONHkAv9pCAFxb0zJwDNTy,3nFkdlSjzX9mRTtwJOzDYB",Pusha T|JAY-Z,2882949|8801570,gangster rap|hip hop|pop rap|rap|southern hip hop|trap|virginia hip hop|east coast hip hop|gangster rap|hip hop|pop rap|rap,72|82,2016-06-23,day,52,2024-01-08
0.477,0.647,3,-4.657,0,0.343,0.0872,0.0,0.119,0.549,109.856,252307,4,3F44dsHfwqv3WL2evzjJCw,Wishing,62y3BHKehWnb1hlaPclDAA,"5oNgAs7j5XcBMzWv3HAnHG,7bXgB6jMjp9ATFy66eO08Z,6TlLdicGl92pqnySP64n2g,7rqt4bOV0ELIMJKQnvmssL",DJ Drama|Chris Brown|Skeme|Lyquin,1456750|20955452|44231|111,dirty south rap|philly rap|southern hip hop|trap|r&b|rap|soul flow|west coast trap|,58|86|38|33,2016-07-22,day,49,2024-01-08
0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024,181739,4,46IdjlVO3EmaMqooXZ1Hcu,"Wat U Mean (Aye, Aye, Aye)",62y3BHKehWnb1hlaPclDAA,41LfjfTCcTCUdykJqNyFw8,Dae Dae,375815,atl hip hop|trap,37,2016-03-04,day,51,2024-01-08
0.461,0.772,2,-3.98,0,0.375,0.282,0.0,0.178,0.414,167.018,372113,4,1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,62y3BHKehWnb1hlaPclDAA,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,22986248,chicago rap|hip hop|rap,91,2016-06-10,day,74,2024-01-08
0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,209640,4,5hTpBe8h35rJ67eAWHQsJx,Caroline,62y3BHKehWnb1hlaPclDAA,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,1915659,pop rap|portland hip hop|rap|underground hip hop,67,2017-07-28,day,74,2024-01-08
0.851,0.536,1,-5.026,1,0.0657,0.219,0.0,0.127,0.186,130.005,222360,4,1GI5NXx8MFhFl17cJtOZ2n,Guwop Home (feat. Young Thug),62y3BHKehWnb1hlaPclDAA,"13y7CgLHjMVRMDqxdx0Xdo,50co4Is1HCEo8bhOyUWKpn",Gucci Mane|Young Thug,5220799|9355686,atl hip hop|dirty south rap|hip hop|pop rap|rap|southern hip hop|trap|atl hip hop|atl trap|gangster rap|melodic rap|rap|trap,76|83,2016-07-22,day,39,2024-01-08
0.897,0.485,8,-10.363,1,0.242,0.013,0.00193,0.133,0.262,83.498,227727,4,6lJDiHzVKoUz6XfuPZfBrU,No Shopping (feat. Drake),62y3BHKehWnb1hlaPclDAA,"6vXTefBL93Dj5IqAWq6OTv,3TVXtAsR1Inumwj472S9r4",French Montana|Drake,5255986|83626299,hip hop|pop rap|rap|southern hip hop|trap|canadian hip hop|canadian pop|hip hop|pop rap|rap,73|96,2016-07-12,day,33,2024-01-08
0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4,3djNBlI7xOggg7pnsOLaNm,California Love - Original Version,62y3BHKehWnb1hlaPclDAA,"1ZwdS5xdxEREPySFridCfh,3GMoVpWJy4smKuxFuFTwXC,6DPYiyq5kWVQS4RGwxzPC7",2Pac|Roger|Dr. Dre,16965024|166064|11017086,g funk|gangster rap|hip hop|rap|west coast rap|funk|new jack swing|p funk|post-disco|quiet storm|g funk|gangster rap|hip hop|rap|west coast rap,78|63|78,2007-12-03,day,64,2024-01-08
0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,219759,4,51Nwg5wCDDiqcTntgJUlLo,I Got the Keys (feat. Jay-Z & Future),62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,3nFkdlSjzX9mRTtwJOzDYB,1RyvyyTE3xzB2ZywiAwp0i",DJ Khaled|JAY-Z|Future,10860995|8801570|15692678,hip hop|miami hip hop|pop rap|rap|east coast hip hop|gangster rap|hip hop|pop rap|rap|atl hip hop|hip hop|rap|southern hip hop|trap,74|82|88,2016-07-04,day,51,2024-01-08
0.72,0.816,5,-3.313,1,0.143,0.207,0.0,0.813,0.487,125.074,233000,4,4afMG2PlvFfX976bZJvHmb,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",62y3BHKehWnb1hlaPclDAA,"7CCjtD0hCK005Bvg2WG1a7,4O15NlyKLIASxsJ0PrXPfz,5dHt1vcEm9qb8fCyLcB3HL,1pPmIToKXyGdsCF6LmqLmI",Carnage|Lil Uzi Vert|A$AP Ferg|Rich The Kid,311329|16484624|3710766|3203856,edm|electro house|electronic trap|viral trap|hip hop|melodic rap|philly rap|rage rap|rap|hip hop|pop rap|rap|southern hip hop|trap|atl hip hop|melodic rap|plugg|rap|trap,51|85|69|66,2015-10-30,day,50,2024-01-08
0.925,0.741,9,-5.827,0,0.315,0.0653,0.0,0.044,0.654,93.04,247107,4,6fqqAsCYfDOtXAD8Ydo06K,Tipsy - Club Mix,62y3BHKehWnb1hlaPclDAA,1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,262084,dirty south rap|southern hip hop,51,2001-01-01,day,58,2024-01-08
0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733,4,5Mmk2ii6laakqfeCT7OnVD,Thong Song,62y3BHKehWnb1hlaPclDAA,6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,967921,contemporary r&b|dirty south rap|hip pop|r&b|urban contemporary,57,1999-11-30,day,72,2024-01-08
0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),62y3BHKehWnb1hlaPclDAA,"2hWs22BmQkK4czFtDLnar2,1rs3y69kDwkIdGJcOYngQt,36Tn5h23ysORlLKc42UXfe",Rob $tone|J. Davi$|J Spooks,257651|4669|1659,san diego rap|viral trap||,57|56|56,2016-06-17,day,78,2024-01-08
0.867,0.505,0,-6.862,1,0.0468,0.0743,0.0,0.141,0.231,111.956,214520,4,2cZRGrMM82Xoh9SYsO46hR,No Sleep - Intro,62y3BHKehWnb1hlaPclDAA,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,5220799,atl hip hop|dirty south rap|hip hop|pop rap|rap|southern hip hop|trap,76,2016-07-22,day,35,2024-01-08
